Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.1-10.0.0.2-11320-26608-6,10.0.0.1,11320,10.0.0.2,26608,6,11/02/2021 03:49:58 pm,191087,20,0,0,0,0,0,0,0,0,0,0,0,0,104.664367539393,10057.2105263158,44.0259758518492,10234,10021,191087,10057.2105263158,44.0259758518492,10234,10021,0,0,0,0,0,0,0,0,0,400,0,104.664367539393,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020798241806,0,1613020798241806,1613020798241806,slowDDoS
10.0.0.1-10.0.0.2-6284-25038-6,10.0.0.1,6284,10.0.0.2,25038,6,11/02/2021 03:53:57 pm,46063193,47,0,0,0,0,0,0,0,0,0,0,0,0,1.0203374307986,1001373.76086957,270.041658085276,1001597,1000450,46063193,1001373.76086957,270.041658085276,1001597,1000450,0,0,0,0,0,0,0,0,0,940,0,1.0203374307986,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613021037133902,0,1613021037133902,1613021037133902,slowDDoS
10.0.0.1-10.0.0.2-20159-27159-6,10.0.0.1,20159,10.0.0.2,27159,6,11/02/2021 03:53:48 pm,532550,8,0,0,0,0,0,0,0,0,0,0,0,0,15.0220636559947,76078.5714285714,103.345467797506,76276,75941,532550,76078.5714285714,103.345467797506,76276,75941,0,0,0,0,0,0,0,0,0,160,0,15.0220636559947,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613021028954070,0,1613021028954070,1613021028954070,slowDDoS
10.0.0.1-10.0.0.2-25760-20852-6,10.0.0.1,25760,10.0.0.2,20852,6,11/02/2021 03:50:06 pm,1766534,44,0,0,0,0,0,0,0,0,0,0,0,0,24.9075307919349,41082.1860465116,84.5253570896969,41398,40987,1766534,41082.1860465116,84.5253570896969,41398,40987,0,0,0,0,0,0,0,0,0,880,0,24.9075307919349,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020806093207,0,1613020806093207,1613020806093207,slowDDoS
10.0.0.1-10.0.0.2-17278-7117-6,10.0.0.1,17278,10.0.0.2,7117,6,11/02/2021 03:50:22 pm,2526491,91,0,0,0,0,0,0,0,0,0,0,0,0,36.0183353117031,28072.1222222222,73.5700885386887,28387,27952,2526491,28072.1222222222,73.5700885386887,28387,27952,0,0,0,0,0,0,0,0,0,1820,0,36.0183353117031,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020822218030,0,1613020822218030,1613020822218030,slowDDoS
10.0.0.1-10.0.0.2-31452-34593-6,10.0.0.1,31452,10.0.0.2,34593,6,11/02/2021 03:50:15 pm,2765555,90,0,0,0,0,0,0,0,0,0,0,0,0,32.543196573563,31073.6516853933,86.8183973386137,31546,30966,2765555,31073.6516853933,86.8183973386137,31546,30966,0,0,0,0,0,0,0,0,0,1800,0,32.543196573563,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020815469818,0,1613020815469818,1613020815469818,slowDDoS
10.0.0.1-10.0.0.2-28347-50445-6,10.0.0.1,28347,10.0.0.2,50445,6,11/02/2021 03:53:52 pm,3771233,100,0,0,0,0,0,0,0,0,0,0,0,0,26.5165265577598,38093.2626262626,120.074686439918,38777,37970,3771233,38093.2626262626,120.074686439918,38777,37970,0,0,0,0,0,0,0,0,0,2000,0,26.5165265577598,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613021032262073,0,1613021032262073,1613021032262073,slowDDoS
10.0.0.1-10.0.0.2-5012-44779-6,10.0.0.1,5012,10.0.0.2,44779,6,11/02/2021 03:54:44 pm,614232,35,0,0,0,0,0,0,0,0,0,0,0,0,56.9817267742482,18065.6470588235,44.1367587837606,18251,18016,614232,18065.6470588235,44.1367587837606,18251,18016,0,0,0,0,0,0,0,0,0,700,0,56.9817267742482,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613021084285422,0,1613021084285422,1613021084285422,slowDDoS
10.0.0.1-10.0.0.2-23448-31955-6,10.0.0.1,23448,10.0.0.2,31955,6,11/02/2021 03:50:40 pm,2657188,52,0,0,0,0,0,0,0,0,0,0,0,0,19.5695600010236,52101.7254901961,136.232166309044,52583,51947,2657188,52101.7254901961,136.232166309044,52583,51947,0,0,0,0,0,0,0,0,0,1040,0,19.5695600010236,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1.61302084036984E+015,0,1.61302084036984E+015,1.61302084036984E+015,slowDDoS
10.0.0.1-10.0.0.2-6898-25723-6,10.0.0.1,6898,10.0.0.2,25723,6,11/02/2021 03:52:53 pm,12013153,49,0,0,0,0,0,0,0,0,0,0,0,0,4.07886256006229,250274.020833333,264.500934284906,250844,249945,12013153,250274.020833333,264.500934284906,250844,249945,0,0,0,0,0,0,0,0,0,980,0,4.07886256006229,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1480,0,0,20,0,0,0,0,1613020973658049,0,1613020973658049,1613020973658049,slowDDoS
